@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,pii,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:eIssn,prism:issueIdentifier,pubmed-id
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145167834'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145167834?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145167834&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85145167834&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85145167834,SCOPUS_ID:85145167834,2-s2.0-85145167834,"Globalization, Gender, and the Family",Keller W.,Review of Economic Studies,00346527,89,3381-3409,2022-11-01,1 November 2022,10.1093/restud/rdac012,,2,"[{'@_fa': 'true', 'affilname': 'National Bureau of Economic Research', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}]",Journal,ar,Article,,24202,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",1467937X,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145157985'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145157985?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145157985&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85145157985&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85145157985,SCOPUS_ID:85145157985,2-s2.0-85145157985,Measuring Unfair Inequality: Reconciling Equality of Opportunity and Freedom from Poverty,Hufe P.,Review of Economic Studies,00346527,89,3345-3380,2022-11-01,1 November 2022,10.1093/restud/rdab101,,0,"[{'@_fa': 'true', 'affilname': 'University of Bristol', 'affiliation-city': 'Bristol', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,,24202,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",1467937X,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85144646607'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85144646607?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85144646607&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144646607&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85144646607,SCOPUS_ID:85144646607,2-s2.0-85144646607,"The Dynamics of Return Migration, Human Capital Accumulation, and Wage Assimilation",Adda J.D.S.,Review of Economic Studies,00346527,89,2841-2871,2022-11-01,1 November 2022,10.1093/restud/rdac003,,1,"[{'@_fa': 'true', 'affilname': 'Università Bocconi', 'affiliation-city': 'Milan', 'affiliation-country': 'Italy'}]",Journal,ar,Article,,24202,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",1467937X,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142193149'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142193149?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142193149&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142193149&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85142193149,SCOPUS_ID:85142193149,2-s2.0-85142193149,China's Model of Managing the Financial System,Brunnermeier M.K.,Review of Economic Studies,00346527,89,3115-3153,2022-11-01,1 November 2022,10.1093/restud/rdab098,,2,"[{'@_fa': 'true', 'affilname': 'Princeton University', 'affiliation-city': 'Princeton', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'NBER', 'affiliation-city': None, 'affiliation-country': None}]",Journal,ar,Article,,24202,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",1467937X,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140866918'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140866918?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140866918&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140866918&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85140866918,SCOPUS_ID:85140866918,2-s2.0-85140866918,The Impact of Car Pollution on Infant and Child Health: Evidence from Emissions Cheating,Alexander D.,Review of Economic Studies,00346527,89,2872-2910,2022-11-01,1 November 2022,10.1093/restud/rdac007,,1,"[{'@_fa': 'true', 'affilname': 'Federal Reserve Bank of Chicago', 'affiliation-city': 'Chicago', 'affiliation-country': 'United States'}]",Journal,ar,Article,,24202,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",1467937X,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140236876'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140236876?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140236876&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140236876&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85140236876,SCOPUS_ID:85140236876,2-s2.0-85140236876,The Design of Teacher Assignment: Theory and Evidence,Combe J.,Review of Economic Studies,00346527,89,3154-3222,2022-11-01,1 November 2022,10.1093/restud/rdac002,,3,"[{'@_fa': 'true', 'affilname': 'École polytechnique', 'affiliation-city': 'Palaiseau', 'affiliation-country': 'France'}]",Journal,ar,Article,,24202,0,False,,,1467937X,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85131845396'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85131845396?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131845396&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131845396&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85131845396,SCOPUS_ID:85131845396,2-s2.0-85131845396,Subjective Models of the Macroeconomy: Evidence from Experts and Representative Samples,Andre P.,Review of Economic Studies,00346527,89,2958-2991,2022-11-01,1 November 2022,10.1093/restud/rdac008,,3,"[{'@_fa': 'true', 'affilname': 'Briq - Institute on Behavior &amp; Inequality', 'affiliation-city': None, 'affiliation-country': 'Germany'}]",Journal,re,Review,,24202,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",1467937X,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85131116312'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85131116312?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131116312&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131116312&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85131116312,SCOPUS_ID:85131116312,2-s2.0-85131116312,"Product Life Cycle, Learning, and Nominal Shocks",Argente D.,Review of Economic Studies,00346527,89,2992-3054,2022-11-01,1 November 2022,10.1093/restud/rdac004,,1,"[{'@_fa': 'true', 'affilname': 'Pennsylvania State University', 'affiliation-city': 'University Park', 'affiliation-country': 'United States'}]",Journal,ar,Article,,24202,0,False,,,1467937X,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85129526842'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85129526842?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85129526842&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85129526842&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85129526842,SCOPUS_ID:85129526842,2-s2.0-85129526842,Yogurts Choose Consumers? Estimation of Random-Utility Models via Two-Sided Matching,Bonnet O.,Review of Economic Studies,00346527,89,3085-3114,2022-11-01,1 November 2022,10.1093/restud/rdac006,,1,"[{'@_fa': 'true', 'affilname': 'Centre de Recherche en Economie et Statistique', 'affiliation-city': 'Palaiseau', 'affiliation-country': 'France'}]",Journal,ar,Article,,24202,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",1467937X,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134550878'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134550878?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134550878&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134550878&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85134550878,SCOPUS_ID:85134550878,2-s2.0-85134550878,Overcoming Free-Riding in Bandit Games,Hörner J.,Review of Economic Studies,00346527,89,1948-1992,2022-07-01,1 July 2022,10.1093/restud/rdab078,,0,"[{'@_fa': 'true', 'affilname': 'Yale University', 'affiliation-city': 'New Haven', 'affiliation-country': 'United States'}]",Journal,ar,Article,,24202,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",1467937X,4,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134516673'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134516673?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134516673&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134516673&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85134516673,SCOPUS_ID:85134516673,2-s2.0-85134516673,"Forbidden Fruits: The Political Economy of Science, Religion, and Growth",Benabou R.,Review of Economic Studies,00346527,89,1785-1832,2022-07-01,1 July 2022,10.1093/restud/rdab069,,1,"[{'@_fa': 'true', 'affilname': 'Princeton University', 'affiliation-city': 'Princeton', 'affiliation-country': 'United States'}]",Journal,ar,Article,,24202,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",1467937X,4,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134516321'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134516321?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134516321&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134516321&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85134516321,SCOPUS_ID:85134516321,2-s2.0-85134516321,Fragile Self-Esteem,Koszegi B.,Review of Economic Studies,00346527,89,2026-2060,2022-07-01,1 July 2022,10.1093/restud/rdab060,,0,"[{'@_fa': 'true', 'affilname': 'Central European University', 'affiliation-city': 'Vienna', 'affiliation-country': 'Austria'}]",Journal,ar,Article,,24202,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",1467937X,4,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134505054'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134505054?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134505054&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134505054&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85134505054,SCOPUS_ID:85134505054,2-s2.0-85134505054,Folk Theorem in Repeated Games with Private Monitoring,Sugaya T.,Review of Economic Studies,00346527,89,2201-2256,2022-07-01,1 July 2022,10.1093/restud/rdab079,,0,"[{'@_fa': 'true', 'affilname': 'Stanford Graduate School of Business', 'affiliation-city': 'Stanford', 'affiliation-country': 'United States'}]",Journal,ar,Article,,24202,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",1467937X,4,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134500867'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134500867?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134500867&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134500867&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85134500867,SCOPUS_ID:85134500867,2-s2.0-85134500867,Policy Effects of International Taxation on Firm Dynamics and Capital Structure,Spencer A.H.,Review of Economic Studies,00346527,89,2149-2200,2022-07-01,1 July 2022,10.1093/restud/rdab071,,0,"[{'@_fa': 'true', 'affilname': 'University of Nottingham', 'affiliation-city': 'Nottingham', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,,24202,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",1467937X,4,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134497286'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134497286?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134497286&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134497286&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85134497286,SCOPUS_ID:85134497286,2-s2.0-85134497286,Entrepreneurial Human Capital and Firm Dynamics,Queiró F.,Review of Economic Studies,00346527,89,2061-2100,2022-07-01,1 July 2022,10.1093/restud/rdab070,,0,"[{'@_fa': 'true', 'affilname': 'Nova School of Business and Economics, Universidade Nova de Lisboa', 'affiliation-city': 'Lisboa', 'affiliation-country': 'Portugal'}]",Journal,ar,Article,,24202,0,False,,,1467937X,4,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134496382'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134496382?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134496382&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134496382&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85134496382,SCOPUS_ID:85134496382,2-s2.0-85134496382,Lending Relationships and Optimal Monetary Policy,Bethune Z.,Review of Economic Studies,00346527,89,1833-1872,2022-07-01,1 July 2022,10.1093/restud/rdab077,,0,"[{'@_fa': 'true', 'affilname': 'University of Virginia', 'affiliation-city': 'Charlottesville', 'affiliation-country': 'United States'}]",Journal,ar,Article,,24202,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",1467937X,4,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134493720'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134493720?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134493720&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134493720&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85134493720,SCOPUS_ID:85134493720,2-s2.0-85134493720,Trade Finance and the Durability of the Dollar,Chahrour R.,Review of Economic Studies,00346527,89,1873-1910,2022-07-01,1 July 2022,10.1093/restud/rdab072,,0,"[{'@_fa': 'true', 'affilname': 'Boston College', 'affiliation-city': 'Chestnut Hill', 'affiliation-country': 'United States'}]",Journal,ar,Article,,24202,0,False,,,1467937X,4,
